propID,sessID,transID,checkinDate,AP,LOS,cityCd,shopDate,rating,prefType,long,lat,booked,spotlight,num_prop_display,total_prop_display,minRate,wifi,pool,shuttle,fitness,breakfast,restaurant,parking
56933,D1C29871673E758DA028BBA000000000,A028BBA0,12/11/2016,4,4,ATL,12/7/2016,2 CROWN,,-83.690122,32.615849,0,0,19,30,NA,1,1,0,1,1,0,1
56979,0001481322265608AF9F49A000000000,AF9F49A0,12/12/2016,3,1,CHI,12/9/2016,2 CROWN,,-87.932757,42.195051,0,0,4,6,147.6,1,1,0,1,1,0,1
56979,0001480690209318F9FBDFA000000000,F9FBDFA0,12/5/2016,3,3,CHI,12/2/2016,2 CROWN,NA,-87.932757,42.195051,0,NA,NA,NA,249,1,1,0,1,1,0,1
57042,0001481764251544C6AA9BA000000000,C6AA9BA0,12/15/2016,1,1,NYC,12/14/2016,2 CROWN,NA,-73.84406,40.771397,1,NA,NA,NA,NA,1,0,1,1,1,0,1
57042,0001480826359422C6AA9BA000000000,C6AA9BA0,12/4/2016,1,1,NYC,12/3/2016,2 CROWN,NA,-73.84406,40.771397,1,NA,NA,NA,NA,1,0,1,1,1,0,1
57042,0001481165667214C6AA9BA000000000,C6AA9BA0,12/8/2016,1,1,NYC,12/7/2016,2 CROWN,NA,-73.84406,40.771397,1,NA,NA,NA,NA,1,0,1,1,1,0,1
57042,0001480826359422C6AA9BA000000000,C6AA9BA0,12/4/2016,1,1,NYC,12/3/2016,2 CROWN,NA,-73.84406,40.771397,1,NA,NA,NA,NA,1,0,1,1,1,0,1
57042,00014819621860241F07A8D000000000,1F07A8D0,12/17/2016,0,1,NYC,12/17/2016,2 CROWN,,-73.84406,40.771397,1,0,6,10,NA,1,0,1,1,1,0,1
57042,000148122145357855915AA000000000,55915AA0,12/12/2016,4,4,NYC,12/8/2016,2 CROWN,FLCCR,-73.84406,40.771397,1,0,2,4,160.65,1,0,1,1,1,0,1
57042,0001481165667214C6AA9BA000000000,C6AA9BA0,12/8/2016,1,1,NYC,12/7/2016,2 CROWN,NA,-73.84406,40.771397,1,NA,NA,NA,NA,1,0,1,1,1,0,1
57042,00014819621860241F07A8D000000000,1F07A8D0,12/17/2016,0,1,NYC,12/17/2016,2 CROWN,,-73.84406,40.771397,1,0,6,10,NA,1,0,1,1,1,0,1
57042,0001481764251544C6AA9BA000000000,C6AA9BA0,12/15/2016,1,1,NYC,12/14/2016,2 CROWN,NA,-73.84406,40.771397,1,NA,NA,NA,NA,1,0,1,1,1,0,1
57042,00014818383148386095FDB000000000,6095FDB0,1/8/2017,24,1,NYC,12/15/2016,2 CROWN,,-73.84406,40.771397,0,0,4,16,107,1,0,1,1,1,0,1
57042,0001480609147386CE0991B000000000,CE0991B0,12/5/2016,4,4,NYC,12/1/2016,2 CROWN,,-73.84406,40.771397,0,0,7,21,177.65,1,0,1,1,1,0,1
57049,0001481038207013EB2453D000000000,EB2453D0,12/13/2016,7,2,ATL,12/6/2016,3 CROWN,,-84.282199,34.04989,1,0,1,7,NA,1,1,0,1,1,0,1
57072,00014822476786564D827AA000000000,4D827AA0,12/21/2016,1,2,ATL,12/20/2016,3 CROWN,,-84.08879,33.98567,0,0,12,27,99,1,1,0,1,0,0,1
57072,0001481033642424B765A4B000000000,B765A4B0,1/4/2017,29,2,ATL,12/6/2016,3 CROWN,,-84.08879,33.98567,0,0,1,2,139,1,1,0,1,0,0,1
57072,0001480872639284AFA29AA000000000,AFA29AA0,12/7/2016,3,1,ATL,12/4/2016,3 CROWN,,-84.08879,33.98567,1,0,1,2,157.52,1,1,0,1,0,0,1
57085,0001483142789656FC7877A000000000,FC7877A0,1/3/2017,4,1,NYC,12/30/2016,2 CROWN,,-73.218248,40.808373,0,0,1,9,131,0,1,1,1,1,0,1
57168,0001481043965233EB2474E000000000,EB2474E0,12/14/2016,8,1,CHI,12/6/2016,5 CROWN,SPOT,-87.627878,41.899941,1,1,1,3,385,1,1,0,1,0,0,0
57168,000148115435401906BA96C000000000,06BA96C0,12/10/2016,3,1,CHI,12/7/2016,5 CROWN,SPOT,-87.627878,41.899941,1,1,1,1,425,1,1,0,1,0,0,0
57168,000148131177103860197DA000000000,60197DA0,12/14/2016,5,1,CHI,12/9/2016,5 CROWN,SPOT,-87.627878,41.899941,1,1,1,1,355,1,1,0,1,0,0,0
57168,000148115435401906BA96C000000000,06BA96C0,12/10/2016,3,1,CHI,12/7/2016,5 CROWN,SPOT,-87.627878,41.899941,1,1,1,1,425,1,1,0,1,0,0,0
57168,000148131177103860197DA000000000,60197DA0,12/14/2016,5,1,CHI,12/9/2016,5 CROWN,SPOT,-87.627878,41.899941,1,1,1,1,355,1,1,0,1,0,0,0
57288,0001481914116925D34562B000000000,D34562B0,2/7/2017,53,2,LAX,12/16/2016,2 CROWN,NA,-118.4661,34.1732,1,NA,NA,NA,184,1,1,1,1,1,0,1
57288,0001481914116925D34562B000000000,D34562B0,2/7/2017,53,2,LAX,12/16/2016,2 CROWN,NA,-118.4661,34.1732,1,NA,NA,NA,184,1,1,1,1,1,0,1
57377,00014815780993657A69E6F000000000,7A69E6F0,12/21/2016,9,1,ATL,12/12/2016,2 CROWN,,-84.429557,33.662274,1,0,1,1,NA,1,1,1,1,1,0,1
57377,0001481564742047E15291A000000000,E15291A0,12/21/2016,9,1,ATL,12/12/2016,2 CROWN,,-84.429557,33.662274,0,0,1,5,99,1,1,1,1,1,0,1
57377,00014815780993657A69E6F000000000,7A69E6F0,12/21/2016,9,1,ATL,12/12/2016,2 CROWN,,-84.429557,33.662274,1,0,1,1,NA,1,1,1,1,1,0,1
57377,0001480697150807887A7BA000000000,887A7BA0,12/6/2016,4,1,ATL,12/2/2016,2 CROWN,NA,-84.429557,33.662274,0,NA,NA,NA,NA,1,1,1,1,1,0,1
57377,000148226585414353BB87B000000000,53BB87B0,1/17/2017,28,2,ATL,12/20/2016,2 CROWN,,-84.429557,33.662274,1,0,11,71,109,1,1,1,1,1,0,1
57377,00014815780993657A69E6F000000000,7A69E6F0,12/21/2016,9,1,ATL,12/12/2016,2 CROWN,,-84.429557,33.662274,1,0,1,1,NA,1,1,1,1,1,0,1
57377,0001482421616399B8EA85A000000000,B8EA85A0,1/9/2017,18,1,ATL,12/22/2016,2 CROWN,,-84.429557,33.662274,1,0,2,5,160.55,1,1,1,1,1,0,1
57377,0001480970309764F4D664A000000000,F4D664A0,12/12/2016,7,1,ATL,12/5/2016,2 CROWN,,-84.429557,33.662274,1,0,1,3,129,1,1,1,1,1,0,1
57377,00014831095210293B45E9A000000000,3B45E9A0,1/3/2017,4,1,ATL,12/30/2016,2 CROWN,,-84.429557,33.662274,0,0,2,2,109,1,1,1,1,1,0,1
57377,000148226585414353BB87B000000000,53BB87B0,1/17/2017,28,2,ATL,12/20/2016,2 CROWN,,-84.429557,33.662274,1,0,11,71,109,1,1,1,1,1,0,1
57377,0001481564742047E15291A000000000,E15291A0,12/21/2016,9,1,ATL,12/12/2016,2 CROWN,,-84.429557,33.662274,0,0,1,5,99,1,1,1,1,1,0,1
57377,0001481564742047E15291A000000000,E15291A0,12/21/2016,9,1,ATL,12/12/2016,2 CROWN,,-84.429557,33.662274,0,0,1,5,99,1,1,1,1,1,0,1
57377,00014830417892490B126CA000000000,0B126CA0,1/31/2017,33,2,ATL,12/29/2016,2 CROWN,,-84.429557,33.662274,0,0,3,5,163.93,1,1,1,1,1,0,1
57377,00014831095210293B45E9A000000000,3B45E9A0,1/3/2017,4,1,ATL,12/30/2016,2 CROWN,,-84.429557,33.662274,0,0,2,2,109,1,1,1,1,1,0,1
57377,0001481313475099A7088BA000000000,A7088BA0,12/14/2016,5,9,ATL,12/9/2016,2 CROWN,,-84.429557,33.662274,0,0,1,2,129,1,1,1,1,1,0,1
57407,000148312897876542144CA000000000,42144CA0,1/10/2017,11,1,SNA,12/30/2016,3 CROWN,,-117.915049,33.791343,0,0,2,6,149,0,1,0,1,1,0,1
57407,0001482443321071E003F2A000000000,E003F2A0,1/4/2017,13,1,SNA,12/22/2016,3 CROWN,,-117.915049,33.791343,0,0,2,6,189,0,1,0,1,1,0,1
57407,000148106357743802524BF000000000,02524BF0,12/11/2016,5,2,SNA,12/6/2016,3 CROWN,,-117.915049,33.791343,0,0,3,6,129,0,1,0,1,1,0,1
57407,0001481826116643F00A82A000000000,F00A82A0,12/15/2016,0,3,LAX,12/15/2016,3 CROWN,,-117.915049,33.791343,1,0,2,6,NA,0,1,0,1,1,0,1
57581,0001480886432485A014DBA000000000,A014DBA0,12/6/2016,2,1,ATL,12/4/2016,2 CROWN,,-84.352044,33.925767,1,0,6,22,80.1,1,1,0,1,0,0,1
57612,0001480723416354BC127BA000000000,BC127BA0,12/16/2016,14,3,NYC,12/2/2016,4 CROWN,NA,-73.975555,40.762753,0,NA,NA,NA,435.6,1,0,0,0,0,1,0
57625,0001481151153255D38D0CD000000000,D38D0CD0,12/13/2016,6,2,LAX,12/7/2016,5 CROWN,TZL0,-118.265777,34.045474,1,0,3,3,NA,1,1,0,1,0,1,1
57625,0001481139635512E85352A000000000,E85352A0,12/26/2016,19,4,LAX,12/7/2016,5 CROWN,TZL0,-118.265777,34.045474,1,0,3,3,NA,1,1,0,1,0,1,1
57625,0001481151153255D38D0CD000000000,D38D0CD0,12/13/2016,6,2,LAX,12/7/2016,5 CROWN,TZL0,-118.265777,34.045474,1,0,3,3,NA,1,1,0,1,0,1,1
57625,0001481139635512E85352A000000000,E85352A0,12/26/2016,19,4,LAX,12/7/2016,5 CROWN,TZL0,-118.265777,34.045474,1,0,3,3,NA,1,1,0,1,0,1,1
57625,0001481757858536EB2E4BE000000000,EB2E4BE0,12/19/2016,5,1,LAX,12/14/2016,5 CROWN,,-118.265777,34.045474,1,0,2,3,446,1,1,0,1,0,1,1
57625,0001481741482805544DAEA000000000,544DAEA0,1/9/2017,26,1,LAX,12/14/2016,5 CROWN,,-118.265777,34.045474,1,0,2,3,NA,1,1,0,1,0,1,1
57625,0001481741482805544DAEA000000000,544DAEA0,1/9/2017,26,1,LAX,12/14/2016,5 CROWN,,-118.265777,34.045474,1,0,2,3,NA,1,1,0,1,0,1,1
57625,0001481565698252B9EB46A000000000,B9EB46A0,2/5/2017,55,4,LAX,12/12/2016,5 CROWN,,-118.265777,34.045474,0,0,4,259,NA,1,1,0,1,0,1,1
57625,0001481151153255D38D0CD000000000,D38D0CD0,12/13/2016,6,2,LAX,12/7/2016,5 CROWN,TZL0,-118.265777,34.045474,1,0,3,3,NA,1,1,0,1,0,1,1
57772,000148164497984683B5B2A000000000,83B5B2A0,12/20/2016,7,1,ATL,12/13/2016,5 CROWN,SPOT,-84.36847,33.84573,1,1,1,1,159,1,1,0,1,0,1,1
57772,000148164497984683B5B2A000000000,83B5B2A0,12/20/2016,7,1,ATL,12/13/2016,5 CROWN,SPOT,-84.36847,33.84573,1,1,1,1,159,1,1,0,1,0,1,1
57772,00014811244926413836B0D000000000,3836B0D0,12/13/2016,6,1,ATL,12/7/2016,5 CROWN,SPOT,-84.36847,33.84573,1,1,1,4,209,1,1,0,1,0,1,1
57772,00014821645163581E75FDA000000000,1E75FDA0,1/16/2017,28,1,ATL,12/19/2016,5 CROWN,,-84.36847,33.84573,1,0,1,1,204.82,1,1,0,1,0,1,1
57772,0001482888256273637650A000000000,637650A0,12/31/2016,4,2,ATL,12/27/2016,5 CROWN,SPOT,-84.36847,33.84573,0,1,5,20,383,1,1,0,1,0,1,1
57772,00014821645163581E75FDA000000000,1E75FDA0,1/16/2017,28,1,ATL,12/19/2016,5 CROWN,,-84.36847,33.84573,1,0,1,1,204.82,1,1,0,1,0,1,1
57856,D1C9BDF2794A11834CF562B000000000,4CF562B0,1/10/2017,28,2,CHI,12/13/2016,2 CROWN,FLCCR,-88.338866,41.897716,0,0,14,19,NA,1,1,0,1,1,0,1
57856,0001481068591931183C45A000000000,183C45A0,12/12/2016,6,2,CHI,12/6/2016,2 CROWN,,-88.338866,41.897716,0,0,12,22,136,1,1,0,1,1,0,1
57921,000148158250102139D44FC000000000,39D44FC0,3/10/2017,88,2,SNA,12/12/2016,5 CROWN,SPOT,-117.714515,33.482337,1,1,1,1,611.1,1,1,0,1,0,1,1
57921,000148158250102139D44FC000000000,39D44FC0,3/10/2017,88,2,SNA,12/12/2016,5 CROWN,SPOT,-117.714515,33.482337,1,1,1,1,611.1,1,1,0,1,0,1,1
57921,000148158250102139D44FC000000000,39D44FC0,3/10/2017,88,2,SNA,12/12/2016,5 CROWN,SPOT,-117.714515,33.482337,1,1,1,1,611.1,1,1,0,1,0,1,1
57930,00014810589314004F1FD7A000000000,4F1FD7A0,12/7/2016,1,1,NYC,12/6/2016,3 CROWN,,-74.0476,40.7827,1,0,1,21,179.1,1,1,0,1,0,0,1
57930,00014810589314004F1FD7A000000000,4F1FD7A0,12/7/2016,1,1,NYC,12/6/2016,3 CROWN,,-74.0476,40.7827,1,0,1,21,179.1,1,1,0,1,0,0,1
57930,0001480621957340A515E9C000000000,A515E9C0,12/7/2016,6,2,NYC,12/1/2016,3 CROWN,FLCCR,-74.0476,40.7827,1,0,3,14,NA,1,1,0,1,0,0,1
57930,00014810589314004F1FD7A000000000,4F1FD7A0,12/7/2016,1,1,NYC,12/6/2016,3 CROWN,,-74.0476,40.7827,1,0,1,21,179.1,1,1,0,1,0,0,1
58075,0001481216400494B84556A000000000,B84556A0,12/8/2016,0,1,CHI,12/8/2016,2 CROWN,,-88.37696,41.79036,1,0,7,9,NA,1,1,0,1,1,0,1
58179,0001483035920357711EDEA000000000,711EDEA0,12/29/2016,0,1,LGB,12/29/2016,NA,,-118.32522,33.34205,0,0,9,14,129.5,0,0,0,0,0,0,1
58202,0001480974796358AF976AA000000000,AF976AA0,12/5/2016,0,1,NYC,12/5/2016,2 CROWN,,-73.509246,41.393299,0,0,1,4,129,1,1,0,1,1,0,1
58224,000148097485416063E684A000000000,63E684A0,12/19/2016,14,1,NYC,12/5/2016,3 CROWN,,-73.97824,40.75978,1,0,6,7,200,0,0,0,1,0,1,0
58224,00014812070872301898CBA000000000,1898CBA0,12/8/2016,0,1,NYC,12/8/2016,3 CROWN,,-73.97824,40.75978,1,0,5,7,301,0,0,0,1,0,1,0
58224,00014819072704759275F0A000000000,9275F0A0,1/10/2017,25,3,NYC,12/16/2016,3 CROWN,,-73.97824,40.75978,1,0,3,6,164.25,0,0,0,1,0,1,0
58310,0001482942376410227863A000000000,227863A0,1/5/2017,8,1,SNA,12/28/2016,4 CROWN,,-118.266451,34.045194,0,0,10,21,254,1,1,0,1,0,1,1
58310,0001480986617661CB67DEA000000000,CB67DEA0,12/6/2016,1,1,LAX,12/5/2016,4 CROWN,,-118.266451,34.045194,1,0,13,21,401,1,1,0,1,0,1,1
58310,000148218467226507D2C0A000000000,07D2C0A0,1/5/2017,17,1,LAX,12/19/2016,4 CROWN,TZL0,-118.266451,34.045194,1,0,18,21,NA,1,1,0,1,0,1,1
58310,0001481036508280054AD3D000000000,054AD3D0,2/10/2017,66,3,LAX,12/6/2016,4 CROWN,,-118.266451,34.045194,1,0,1,1,548,1,1,0,1,0,1,1
58310,0001481034256292054AD3B000000000,054AD3B0,2/10/2017,66,3,LAX,12/6/2016,4 CROWN,,-118.266451,34.045194,1,0,2,2,548,1,1,0,1,0,1,1
58310,0001482942376410227863A000000000,227863A0,1/5/2017,8,1,SNA,12/28/2016,4 CROWN,,-118.266451,34.045194,0,0,10,21,254,1,1,0,1,0,1,1
58310,0001482358296744E9C84DA000000000,E9C84DA0,1/5/2017,15,3,BUR,12/21/2016,4 CROWN,NA,-118.266451,34.045194,0,NA,NA,NA,NA,1,1,0,1,0,1,1
58310,0001481565698252B9EB46A000000000,B9EB46A0,2/5/2017,55,4,LAX,12/12/2016,4 CROWN,,-118.266451,34.045194,0,0,1,259,NA,1,1,0,1,0,1,1
58310,000148218467226507D2C0A000000000,07D2C0A0,1/5/2017,17,1,LAX,12/19/2016,4 CROWN,TZL0,-118.266451,34.045194,1,0,18,21,NA,1,1,0,1,0,1,1
58310,000148122956940407D2C0A000000000,07D2C0A0,12/13/2016,5,1,LAX,12/8/2016,4 CROWN,TZL0,-118.266451,34.045194,1,0,18,21,NA,1,1,0,1,0,1,1
58310,0001482958434180CCEEB0B000000000,CCEEB0B0,1/4/2017,7,2,LAX,12/28/2016,4 CROWN,,-118.266451,34.045194,1,0,2,2,175,1,1,0,1,0,1,1
58310,000148218467226507D2C0A000000000,07D2C0A0,1/5/2017,17,1,LAX,12/19/2016,4 CROWN,TZL0,-118.266451,34.045194,1,0,18,21,NA,1,1,0,1,0,1,1
58310,0001482958434180CCEEB0B000000000,CCEEB0B0,1/4/2017,7,2,LAX,12/28/2016,4 CROWN,,-118.266451,34.045194,1,0,2,2,175,1,1,0,1,0,1,1
58310,0001481034256292054AD3B000000000,054AD3B0,2/10/2017,66,3,LAX,12/6/2016,4 CROWN,,-118.266451,34.045194,1,0,2,2,548,1,1,0,1,0,1,1
58310,0001481034256292054AD3B000000000,054AD3B0,2/10/2017,66,3,LAX,12/6/2016,4 CROWN,,-118.266451,34.045194,1,0,2,2,548,1,1,0,1,0,1,1
58310,000148122956940407D2C0A000000000,07D2C0A0,12/13/2016,5,1,LAX,12/8/2016,4 CROWN,TZL0,-118.266451,34.045194,1,0,18,21,NA,1,1,0,1,0,1,1
58310,0001481036508280054AD3D000000000,054AD3D0,2/10/2017,66,3,LAX,12/6/2016,4 CROWN,,-118.266451,34.045194,1,0,1,1,548,1,1,0,1,0,1,1
58328,0001482434999726B5A9C0C000000000,B5A9C0C0,12/22/2016,0,1,NYC,12/22/2016,3 CROWN,NA,-74.811403,40.286136,1,NA,NA,NA,93,1,1,1,1,0,1,1
58328,0001482434999726B5A9C0C000000000,B5A9C0C0,12/22/2016,0,1,NYC,12/22/2016,3 CROWN,NA,-74.811403,40.286136,1,NA,NA,NA,93,1,1,1,1,0,1,1
58405,0001480951298582825D4AE000000000,825D4AE0,12/6/2016,1,1,NYC,12/5/2016,3 CROWN,NA,-74.156725,41.087094,0,NA,NA,NA,NA,1,1,0,1,1,0,1
58448,0001483117005687FC7AFEB000000000,FC7AFEB0,3/8/2017,68,4,SNA,12/30/2016,3 CROWN,,-117.837143,33.680042,0,0,2,34,349,1,1,1,1,1,0,1
5849,0001482535977181DF94E0C000000000,DF94E0C0,1/4/2017,12,6,LAX,12/23/2016,3 CROWN,,-118.102599,34.07959,1,0,1,1,NA,1,1,0,1,0,0,1
5849,0001482535977181DF94E0C000000000,DF94E0C0,1/4/2017,12,6,LAX,12/23/2016,3 CROWN,,-118.102599,34.07959,1,0,1,1,NA,1,1,0,1,0,0,1
5849,0001482535977181DF94E0C000000000,DF94E0C0,1/4/2017,12,6,LAX,12/23/2016,3 CROWN,,-118.102599,34.07959,1,0,1,1,NA,1,1,0,1,0,0,1
5849,0001482535977181DF94E0C000000000,DF94E0C0,1/4/2017,12,6,LAX,12/23/2016,3 CROWN,,-118.102599,34.07959,1,0,1,1,NA,1,1,0,1,0,0,1
5849,0001482535977181DF94E0C000000000,DF94E0C0,1/4/2017,12,6,LAX,12/23/2016,3 CROWN,,-118.102599,34.07959,1,0,1,1,NA,1,1,0,1,0,0,1
58507,000148069715179606CD3DC000000000,06CD3DC0,12/6/2016,4,3,ATL,12/2/2016,2 CROWN,NA,-84.40514,33.616708,0,NA,NA,NA,71.1,1,1,1,1,1,1,1
58602,0001481048477593EE75ABB000000000,EE75ABB0,12/12/2016,6,1,NYC,12/6/2016,3 CROWN,,-74.55678,40.56675,0,0,10,172,NA,1,1,0,1,0,0,1
58602,0001481131610522B3046AA000000000,B3046AA0,12/13/2016,6,1,NYC,12/7/2016,3 CROWN,,-74.55678,40.56675,0,0,4,5,209,1,1,0,1,0,0,1
58602,00014815691549521A2359B000000000,1A2359B0,12/19/2016,7,1,NYC,12/12/2016,3 CROWN,,-74.55678,40.56675,0,0,2,5,129,1,1,0,1,0,0,1
58602,0001481727217747C93E46E000000000,C93E46E0,12/15/2016,1,1,NYC,12/14/2016,3 CROWN,,-74.55678,40.56675,1,0,2,5,NA,1,1,0,1,0,0,1
58899,0001481125080155CFD8CEA000000000,CFD8CEA0,12/7/2016,0,1,SNA,12/7/2016,3 CROWN,,-117.928349,33.817279,1,0,3,3,99,1,1,0,1,0,0,1
58985,0001481310852059E18499A000000000,E18499A0,12/19/2016,10,1,LAX,12/9/2016,3 CROWN,SPOT,-118.3951,33.945929,0,1,2,227,97.02,1,0,1,1,0,1,1
58985,00014828627278807D6F9BA000000000,7D6F9BA0,5/9/2017,133,1,LAX,12/27/2016,3 CROWN,SPOT,-118.3951,33.945929,1,1,1,3,229,1,0,1,1,0,1,1
58985,00014828627278807D6F9BA000000000,7D6F9BA0,5/9/2017,133,1,LAX,12/27/2016,3 CROWN,SPOT,-118.3951,33.945929,1,1,1,3,229,1,0,1,1,0,1,1
58985,000148157075178477EB70A000000000,77EB70A0,12/21/2016,9,1,LAX,12/12/2016,3 CROWN,NA,-118.3951,33.945929,1,NA,NA,NA,99,1,0,1,1,0,1,1
58985,0001483113646041FAB249A000000000,FAB249A0,4/14/2017,105,1,LAX,12/30/2016,3 CROWN,NA,-118.3951,33.945929,0,NA,NA,NA,146.02,1,0,1,1,0,1,1
58985,00014806023433867127D6B000000000,7127D6B0,12/22/2016,21,1,LAX,12/1/2016,3 CROWN,SPOT,-118.3951,33.945929,0,1,10,28,116.62,1,0,1,1,0,1,1
58985,000148157075178477EB70A000000000,77EB70A0,12/21/2016,9,1,LAX,12/12/2016,3 CROWN,NA,-118.3951,33.945929,1,NA,NA,NA,99,1,0,1,1,0,1,1
58985,00014815620263976656B4A000000000,6656B4A0,12/14/2016,2,1,LAX,12/12/2016,3 CROWN,FLCCR,-118.3951,33.945929,1,0,1,1,149,1,0,1,1,0,1,1
58985,00014817535411646656B4A000000000,6656B4A0,12/14/2016,0,1,LAX,12/14/2016,3 CROWN,FLCCR,-118.3951,33.945929,1,0,1,1,139,1,0,1,1,0,1,1
58985,00014817535411646656B4A000000000,6656B4A0,12/14/2016,0,1,LAX,12/14/2016,3 CROWN,FLCCR,-118.3951,33.945929,1,0,1,1,139,1,0,1,1,0,1,1
58985,00014807149589132AE884A000000000,2AE884A0,12/2/2016,0,1,LAX,12/2/2016,3 CROWN,NA,-118.3951,33.945929,1,NA,NA,NA,99,1,0,1,1,0,1,1
58985,00014817535411646656B4A000000000,6656B4A0,12/14/2016,0,1,LAX,12/14/2016,3 CROWN,FLCCR,-118.3951,33.945929,1,0,1,1,139,1,0,1,1,0,1,1
58985,00014817429368726656B4B000000000,6656B4B0,12/14/2016,0,1,LAX,12/14/2016,3 CROWN,FLCCR,-118.3951,33.945929,1,0,1,1,139,1,0,1,1,0,1,1
58985,00014807149589132AE884A000000000,2AE884A0,12/2/2016,0,1,LAX,12/2/2016,3 CROWN,NA,-118.3951,33.945929,1,NA,NA,NA,99,1,0,1,1,0,1,1
58985,00014815620263976656B4A000000000,6656B4A0,12/14/2016,2,1,LAX,12/12/2016,3 CROWN,FLCCR,-118.3951,33.945929,1,0,1,1,149,1,0,1,1,0,1,1
58985,0001480614759507DC316AA000000000,DC316AA0,1/26/2017,56,1,LAX,12/1/2016,3 CROWN,SPOT,-118.3951,33.945929,0,1,4,230,NA,1,0,1,1,0,1,1
58985,00014817535411646656B4A000000000,6656B4A0,12/14/2016,0,1,LAX,12/14/2016,3 CROWN,FLCCR,-118.3951,33.945929,1,0,1,1,139,1,0,1,1,0,1,1
58985,00014815620263976656B4A000000000,6656B4A0,12/14/2016,2,1,LAX,12/12/2016,3 CROWN,FLCCR,-118.3951,33.945929,1,0,1,1,149,1,0,1,1,0,1,1
58985,00014817429368726656B4B000000000,6656B4B0,12/14/2016,0,1,LAX,12/14/2016,3 CROWN,FLCCR,-118.3951,33.945929,1,0,1,1,139,1,0,1,1,0,1,1
58985,00014817429368726656B4B000000000,6656B4B0,12/14/2016,0,1,LAX,12/14/2016,3 CROWN,FLCCR,-118.3951,33.945929,1,0,1,1,139,1,0,1,1,0,1,1
58985,00014815620263976656B4A000000000,6656B4A0,12/14/2016,2,1,LAX,12/12/2016,3 CROWN,FLCCR,-118.3951,33.945929,1,0,1,1,149,1,0,1,1,0,1,1
58985,00014809492906057A2795A000000000,7A2795A0,12/13/2016,8,1,SNA,12/5/2016,3 CROWN,TZL0,-118.3951,33.945929,0,0,1,16,NA,1,0,1,1,0,1,1
58985,00014817429368726656B4B000000000,6656B4B0,12/14/2016,0,1,LAX,12/14/2016,3 CROWN,FLCCR,-118.3951,33.945929,1,0,1,1,139,1,0,1,1,0,1,1
58985,00014817429368726656B4B000000000,6656B4B0,12/14/2016,0,1,LAX,12/14/2016,3 CROWN,FLCCR,-118.3951,33.945929,1,0,1,1,139,1,0,1,1,0,1,1
59113,0001481103836906D6334CF000000000,D6334CF0,12/14/2016,7,1,ATL,12/7/2016,3 CROWN,,-84.440273,33.614355,1,0,2,4,NA,1,1,1,1,1,0,1
59168,0001482423263247A0528CA000000000,A0528CA0,1/15/2017,24,2,NYC,12/22/2016,2 CROWN,SPOT,-73.99003,40.74826,0,1,5,24,NA,1,0,0,1,1,0,1
59168,0001480623370942812D3DA000000000,812D3DA0,12/5/2016,4,2,NYC,12/1/2016,2 CROWN,SPOT,-73.99003,40.74826,0,1,21,816,NA,1,0,0,1,1,0,1
59168,0001481231013556944D4CC000000000,944D4CC0,12/8/2016,0,1,NYC,12/8/2016,2 CROWN,SPOT,-73.99003,40.74826,0,1,31,814,399,1,0,0,1,1,0,1
59168,000148172432755006C294F000000000,06C294F0,1/18/2017,35,2,NYC,12/14/2016,2 CROWN,SPOT,-73.99003,40.74826,0,1,1,8,118.15,1,0,0,1,1,0,1
59168,00014810609211836A55B3F000000000,6A55B3F0,12/6/2016,0,1,NYC,12/6/2016,2 CROWN,SPOT,-73.99003,40.74826,0,1,14,814,NA,1,0,0,1,1,0,1
59168,0001481065383656A4819AA000000000,A4819AA0,12/11/2016,5,2,NYC,12/6/2016,2 CROWN,SPOT,-73.99003,40.74826,1,1,6,6,NA,1,0,0,1,1,0,1
59168,0001483206063989D35488D000000000,D35488D0,2/19/2017,50,3,NYC,12/31/2016,2 CROWN,SPOT,-73.99003,40.74826,0,1,1,31,289,1,0,0,1,1,0,1
59168,0001482443034937CA3A59E000000000,CA3A59E0,1/4/2017,13,1,NYC,12/22/2016,2 CROWN,SPOT,-73.99003,40.74826,0,1,1,20,NA,1,0,0,1,1,0,1
59168,0001482341823646D59E6CA000000000,D59E6CA0,12/27/2016,6,1,NYC,12/21/2016,2 CROWN,SPOT,-73.99003,40.74826,1,1,7,263,341.05,1,0,0,1,1,0,1
59198,0001480806250807557674C000000000,557674C0,12/5/2016,2,1,ATL,12/3/2016,3 CROWN,,-83.996821,34.059199,0,0,2,5,109,1,1,0,0,1,0,1
59198,D1C29871673E758DA028BBA000000000,A028BBA0,12/11/2016,4,4,ATL,12/7/2016,3 CROWN,,-83.996821,34.059199,0,0,15,30,NA,1,1,0,0,1,0,1
59229,0001483045518948849B20F000000000,849B20F0,12/31/2016,2,1,CHI,12/29/2016,3 CROWN,,-87.7422,41.7742,1,0,19,73,NA,1,1,1,1,0,0,1
59229,0001480984055656A11CBBA000000000,A11CBBA0,12/5/2016,0,1,CHI,12/5/2016,3 CROWN,NA,-87.7422,41.7742,1,NA,NA,NA,145,1,1,1,1,0,0,1
59229,0001480967360309A11CBBA000000000,A11CBBA0,12/5/2016,0,1,CHI,12/5/2016,3 CROWN,NA,-87.7422,41.7742,1,NA,NA,NA,145,1,1,1,1,0,0,1
